id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
76837,26,55000,MORTGAGE,4,PERSONAL,A,10000,7.51,1,0.18,N,2
76838,26,83004,RENT,7,VENTURE,A,5450,7.9,0,0.07,N,3
76839,25,51000,MORTGAGE,6,EDUCATION,E,16750,16.4,0,0.33,N,3
76840,22,84600,MORTGAGE,4,VENTURE,A,6000,,0,0.07,N,4
76841,26,88900,OWN,2,PERSONAL,B,5000,11.83,0,0.06,N,4
76842,25,109000,MORTGAGE,9,DEBTCONSOLIDATION,A,14000,9.63,0,0.13,N,2
76843,23,96000,RENT,7,EDUCATION,A,7300,8.49,0,0.08,N,4
76844,26,60000,MORTGAGE,3,PERSONAL,C,30000,14.27,0,0.5,Y,3
76845,26,70000,MORTGAGE,0,HOMEIMPROVEMENT,D,8000,14.84,0,0.11,N,3
76846,22,35000,RENT,1,DEBTCONSOLIDATION,B,8000,9.2,0,0.23,N,4
76847,25,72000,RENT,2,MEDICAL,B,10000,10.37,0,0.14,N,4
76848,21,31200,RENT,1,EDUCATION,D,6000,16.89,1,0.19,Y,4
76849,24,65000,RENT,1,MEDICAL,B,6400,9.99,0,0.1,N,3
76850,26,51600,RENT,10,EDUCATION,B,14000,10.37,1,0.27,N,2
76851,23,70550,RENT,0,MEDICAL,E,14000,17.51,1,0.17,Y,2
76852,26,63000,MORTGAGE,10,HOMEIMPROVEMENT,A,3500,7.68,0,0.06,N,4
76853,22,72000,MORTGAGE,3,EDUCATION,B,5000,,0,0.07,N,3
76854,24,75000,MORTGAGE,,PERSONAL,A,7000,7.66,0,0.09,N,3
76855,21,102000,RENT,5,VENTURE,D,10000,,0,0.1,Y,3
76856,25,86004,RENT,1,PERSONAL,C,15000,12.53,0,0.17,N,4
76857,25,42000,RENT,4,VENTURE,A,1925,6.17,0,0.05,N,2
76858,23,58000,MORTGAGE,8,VENTURE,C,8000,13.61,0,0.14,Y,4
76859,25,82000,RENT,2,PERSONAL,A,9200,6.03,0,0.11,N,3
76860,22,30000,RENT,0,EDUCATION,C,6300,13.22,0,0.21,Y,3
76861,26,117000,MORTGAGE,4,VENTURE,A,14400,,0,0.12,N,4
76862,26,92040,MORTGAGE,6,VENTURE,A,10000,,0,0.11,N,3
76863,24,28800,RENT,2,MEDICAL,B,8875,,1,0.31,N,4
76864,21,33009,OWN,5,VENTURE,B,12000,11.48,0,0.36,N,4
76865,25,54000,RENT,3,DEBTCONSOLIDATION,D,7000,15.62,1,0.13,N,3
76866,25,30000,OWN,4,EDUCATION,D,10000,14.61,0,0.33,N,3
76867,22,28880,MORTGAGE,4,MEDICAL,A,2000,8.59,0,0.07,N,4
76868,23,34000,RENT,1,PERSONAL,C,9500,,1,0.28,Y,4
76869,22,34560,RENT,2,HOMEIMPROVEMENT,E,1200,19.29,1,0.03,N,2
76870,25,74004,RENT,2,VENTURE,E,20000,15.95,1,0.27,N,3
76871,25,57500,MORTGAGE,5,HOMEIMPROVEMENT,C,12275,,0,0.21,N,3
76872,25,120000,MORTGAGE,6,EDUCATION,B,10000,,0,0.08,N,2
76873,25,36000,RENT,6,PERSONAL,B,15000,,1,0.42,N,3
76874,24,74400,RENT,1,MEDICAL,A,3500,7.29,0,0.05,N,3
76875,24,95000,RENT,5,VENTURE,B,14000,,0,0.15,N,4
76876,23,70000,RENT,1,VENTURE,A,3500,5.42,0,0.05,N,2
76877,23,36000,RENT,4,MEDICAL,D,6500,17.49,1,0.18,Y,4
76878,22,30000,RENT,2,VENTURE,B,3600,10.99,0,0.12,N,4
76879,22,18000,OWN,1,EDUCATION,D,5400,15.31,1,0.3,Y,4
76880,21,12000,RENT,3,VENTURE,B,1600,10.59,0,0.13,N,2
76881,25,52000,RENT,9,VENTURE,C,16000,13.98,1,0.31,N,4
76882,25,48000,MORTGAGE,3,DEBTCONSOLIDATION,C,1400,14.79,0,0.03,N,3
76883,25,89000,MORTGAGE,9,MEDICAL,A,14000,7.49,0,0.16,N,2
76884,24,150000,RENT,8,PERSONAL,B,5000,,0,0.03,N,2
76885,24,101000,OWN,5,VENTURE,B,24250,12.53,0,0.24,N,3
76886,22,63000,RENT,2,VENTURE,A,5000,7.74,0,0.08,N,4
76887,25,80004,RENT,5,HOMEIMPROVEMENT,B,10000,9.62,0,0.12,N,4
76888,23,46000,RENT,2,PERSONAL,F,12800,19.41,1,0.28,Y,2
76889,23,42996,RENT,2,MEDICAL,C,6000,12.84,0,0.14,Y,3
76890,24,50000,MORTGAGE,2,EDUCATION,A,12500,9.32,0,0.25,N,3
76891,22,91234,MORTGAGE,6,MEDICAL,B,12000,11.83,0,0.13,N,2
76892,22,69600,RENT,6,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,Y,3
76893,22,20000,RENT,2,PERSONAL,B,4000,9.45,0,0.2,N,3
76894,26,14400,RENT,1,DEBTCONSOLIDATION,D,2000,17.49,1,0.14,Y,3
76895,22,82000,MORTGAGE,6,EDUCATION,B,10750,9.25,0,0.13,N,3
76896,24,93000,RENT,2,HOMEIMPROVEMENT,B,2100,9.91,1,0.02,N,2
76897,23,75000,RENT,3,PERSONAL,B,10000,11.86,0,0.13,N,2
76898,25,56000,RENT,1,PERSONAL,B,6000,10.74,0,0.11,N,2
76899,24,52800,RENT,1,DEBTCONSOLIDATION,C,8000,12.87,0,0.15,N,4
76900,24,44000,MORTGAGE,5,DEBTCONSOLIDATION,D,22800,17.27,1,0.52,N,3
76901,25,62400,OWN,,DEBTCONSOLIDATION,D,15000,17.58,0,0.24,N,3
76902,25,57500,RENT,4,EDUCATION,C,6000,11.28,1,0.1,N,3
76903,22,71500,RENT,2,EDUCATION,C,6400,13.11,0,0.09,N,4
76904,22,41838,RENT,0,PERSONAL,D,6600,16.89,1,0.16,N,3
76905,22,50000,RENT,1,EDUCATION,A,11000,,0,0.22,N,3
76906,23,36000,OWN,,VENTURE,A,5500,5.42,0,0.15,N,3
76907,25,78000,MORTGAGE,0,HOMEIMPROVEMENT,B,25000,9.64,0,0.32,N,4
76908,21,44000,RENT,6,VENTURE,D,10000,14.74,0,0.23,Y,3
76909,23,64000,RENT,0,MEDICAL,C,12000,13.16,0,0.19,Y,4
76910,23,100000,MORTGAGE,4,EDUCATION,C,10000,12.87,0,0.1,N,4
76911,23,58000,MORTGAGE,7,MEDICAL,C,7200,11.97,1,0.12,N,2
76912,26,54000,RENT,2,PERSONAL,C,6600,11.97,0,0.12,N,3
76913,22,42500,RENT,0,EDUCATION,C,5000,12.98,0,0.12,N,4
76914,23,67000,RENT,3,EDUCATION,A,25000,7.9,1,0.37,N,3
76915,24,40000,MORTGAGE,8,MEDICAL,A,4000,7.14,0,0.1,N,2
76916,24,24000,RENT,2,EDUCATION,D,3500,15.65,1,0.15,Y,4
76917,22,40680,RENT,2,EDUCATION,B,6000,11.36,1,0.15,N,4
76918,23,64000,MORTGAGE,0,DEBTCONSOLIDATION,D,12000,15.62,1,0.19,Y,4
76919,25,122000,MORTGAGE,8,DEBTCONSOLIDATION,C,10000,13.57,0,0.08,Y,4
76920,22,59000,OTHER,3,HOMEIMPROVEMENT,D,12000,,1,0.2,Y,4
76921,26,126000,MORTGAGE,4,DEBTCONSOLIDATION,C,7500,13.92,0,0.06,N,2
76922,25,65000,OWN,9,HOMEIMPROVEMENT,C,7000,11.66,0,0.11,Y,3
76923,25,77700,RENT,2,EDUCATION,B,14000,10.99,0,0.18,N,2
76924,21,36000,RENT,3,DEBTCONSOLIDATION,C,5000,12.99,0,0.14,N,4
76925,25,75600,MORTGAGE,7,MEDICAL,C,15000,12.68,0,0.2,Y,3
76926,22,183000,MORTGAGE,3,EDUCATION,A,1000,,0,0.01,N,2
76927,22,35000,MORTGAGE,6,DEBTCONSOLIDATION,A,8000,5.79,0,0.23,N,3
76928,25,57000,RENT,5,MEDICAL,D,9600,14.46,1,0.17,N,3
76929,23,120000,RENT,7,DEBTCONSOLIDATION,B,25000,9.99,0,0.21,N,2
76930,22,54252,MORTGAGE,6,PERSONAL,A,3500,6.39,0,0.06,N,4
76931,23,11000,OWN,0,VENTURE,A,1400,9.32,0,0.13,N,4
76932,23,105000,RENT,7,MEDICAL,B,7200,11.71,0,0.07,N,2
76933,26,85000,MORTGAGE,0,MEDICAL,B,8000,,0,0.09,N,4
76934,24,85000,MORTGAGE,1,PERSONAL,A,4400,7.4,0,0.05,N,3
76935,22,27000,RENT,5,DEBTCONSOLIDATION,B,2925,10.71,0,0.11,N,3
76936,22,30000,OWN,5,VENTURE,B,3000,10.36,0,0.1,N,2
76937,25,47052,RENT,5,EDUCATION,B,21250,10.99,1,0.45,N,2
76938,24,47928,RENT,1,MEDICAL,B,6000,12.53,0,0.13,N,3
76939,25,105000,MORTGAGE,9,HOMEIMPROVEMENT,C,4800,15.23,0,0.05,Y,2
76940,23,38400,RENT,7,DEBTCONSOLIDATION,C,3600,13.61,0,0.09,Y,3
76941,22,24432,RENT,0,EDUCATION,B,2000,11.36,0,0.08,N,3
76942,26,46800,MORTGAGE,3,DEBTCONSOLIDATION,B,12725,12.42,0,0.27,N,3
76943,24,40000,RENT,,PERSONAL,D,3000,17.27,1,0.07,Y,2
76944,22,60000,MORTGAGE,7,EDUCATION,B,12000,10,0,0.2,N,3
76945,25,38000,RENT,1,EDUCATION,A,10000,7.49,0,0.26,N,2
76946,24,59600,RENT,8,PERSONAL,A,10000,5.99,0,0.17,N,4
76947,24,95000,RENT,0,MEDICAL,A,4000,7.9,0,0.04,N,4
76948,23,62000,RENT,0,EDUCATION,C,10000,14.27,0,0.16,Y,2
76949,22,18996,RENT,3,PERSONAL,D,3200,15.28,1,0.17,N,2
76950,22,50000,OWN,1,EDUCATION,A,3600,,0,0.07,N,3
76951,26,32450,MORTGAGE,5,HOMEIMPROVEMENT,A,3250,6.99,0,0.1,N,2
76952,23,38000,RENT,7,PERSONAL,B,12000,11.71,1,0.32,N,4
76953,22,48000,RENT,7,VENTURE,E,7500,17.04,0,0.16,Y,2
76954,21,27200,RENT,0,EDUCATION,C,5000,,0,0.18,N,3
76955,26,12000,OWN,2,HOMEIMPROVEMENT,A,6100,7.51,1,0.51,N,4
76956,25,117014,MORTGAGE,5,EDUCATION,A,8400,7.29,0,0.07,N,3
76957,22,12000,RENT,0,EDUCATION,C,1000,13.57,1,0.08,N,2
76958,23,85000,RENT,2,EDUCATION,B,5000,11.58,0,0.06,N,3
76959,22,31200,RENT,6,EDUCATION,B,12000,10.39,1,0.38,N,2
76960,22,69000,MORTGAGE,6,DEBTCONSOLIDATION,D,10000,15.62,1,0.14,N,3
76961,23,40000,RENT,6,EDUCATION,B,15000,11.71,1,0.38,N,3
76962,25,36000,RENT,0,MEDICAL,B,10000,11.11,0,0.28,N,3
76963,26,54000,RENT,6,VENTURE,A,10000,7.9,0,0.19,N,3
76964,23,43000,RENT,1,DEBTCONSOLIDATION,A,3000,8.49,0,0.07,N,3
76965,24,35000,OWN,1,MEDICAL,D,7000,16.29,0,0.2,N,4
76966,23,115000,RENT,2,EDUCATION,A,35000,7.9,0,0.3,N,4
76967,23,55000,RENT,5,VENTURE,B,20000,12.53,1,0.36,N,3
76968,23,24000,RENT,4,EDUCATION,C,12250,13.16,1,0.51,N,3
76969,25,96000,MORTGAGE,0,MEDICAL,B,5000,11.83,0,0.05,N,4
76970,26,84191,MORTGAGE,5,PERSONAL,A,9000,6.62,0,0.11,N,3
76971,23,54586,RENT,5,EDUCATION,B,19000,11.14,1,0.35,N,4
76972,23,20400,RENT,5,EDUCATION,D,5500,,0,0.27,N,2
76973,24,138000,RENT,4,PERSONAL,C,5000,13.23,1,0.04,Y,4
76974,23,39000,RENT,1,PERSONAL,B,12000,10.99,1,0.31,N,2
76975,25,69000,MORTGAGE,9,VENTURE,A,25000,6.99,0,0.36,N,4
76976,25,30000,MORTGAGE,3,HOMEIMPROVEMENT,A,12000,5.99,1,0.4,N,4
76977,22,70000,MORTGAGE,4,VENTURE,B,13750,10.75,0,0.2,N,3
76978,22,29570,RENT,6,MEDICAL,D,8000,14.42,1,0.27,N,3
76979,26,90000,MORTGAGE,10,PERSONAL,B,13000,10.59,0,0.14,N,3
76980,25,54996,MORTGAGE,0,HOMEIMPROVEMENT,A,10000,8.94,0,0.18,N,4
76981,23,60000,MORTGAGE,7,DEBTCONSOLIDATION,A,15000,7.9,0,0.25,N,3
76982,24,55000,RENT,0,DEBTCONSOLIDATION,B,4000,11.26,0,0.07,N,3
76983,23,48756,RENT,5,EDUCATION,B,4800,11.36,0,0.1,N,4
76984,26,72000,MORTGAGE,7,MEDICAL,B,16000,10.59,0,0.22,N,4
76985,24,72444,MORTGAGE,7,EDUCATION,B,25000,10.74,0,0.35,N,3
76986,26,20004,MORTGAGE,4,HOMEIMPROVEMENT,B,3600,,0,0.18,N,4
76987,23,70000,RENT,4,EDUCATION,A,6000,7.49,0,0.09,N,3
76988,23,59000,MORTGAGE,7,EDUCATION,A,9000,8.49,0,0.15,N,4
76989,24,62467,RENT,0,PERSONAL,A,10625,8.49,0,0.17,N,2
76990,25,24000,OWN,7,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,4
76991,23,180000,MORTGAGE,2,VENTURE,B,5000,9.33,0,0.03,N,2
76992,26,39996,RENT,0,MEDICAL,B,12000,,0,0.3,N,3
76993,25,30000,RENT,4,MEDICAL,B,5000,11.86,0,0.17,N,4
76994,23,39000,RENT,2,HOMEIMPROVEMENT,D,10000,15.2,1,0.26,N,4
76995,23,170000,RENT,7,PERSONAL,B,12000,11.11,0,0.07,N,2
76996,22,42000,RENT,1,MEDICAL,B,10000,12.42,0,0.24,N,4
76997,24,84996,OWN,4,DEBTCONSOLIDATION,D,8000,15.57,0,0.09,Y,4
76998,26,130000,MORTGAGE,8,PERSONAL,A,10000,6.03,0,0.08,N,3
76999,23,78000,RENT,7,MEDICAL,A,8100,7.29,0,0.1,N,2
77000,25,60000,RENT,9,MEDICAL,B,7000,10.36,0,0.12,N,3
77001,22,33000,MORTGAGE,4,VENTURE,C,12500,14.26,0,0.38,Y,4
77002,24,29000,RENT,1,MEDICAL,B,4000,9.96,1,0.14,N,3
77003,24,76597,RENT,5,PERSONAL,B,22000,9.25,0,0.29,N,4
77004,22,54800,OWN,7,EDUCATION,A,8000,,0,0.15,N,2
77005,24,55000,MORTGAGE,8,EDUCATION,B,9600,,0,0.17,N,3
77006,24,65000,OWN,8,PERSONAL,A,9000,7.29,0,0.14,N,3
77007,22,43000,OWN,7,EDUCATION,A,6000,7.74,0,0.14,N,4
77008,22,31200,RENT,5,DEBTCONSOLIDATION,C,10000,12.73,1,0.32,Y,2
77009,25,107000,MORTGAGE,1,EDUCATION,A,1000,7.4,0,0.01,N,4
77010,22,35000,RENT,1,EDUCATION,C,5700,12.99,0,0.16,Y,2
77011,23,48000,OWN,6,EDUCATION,B,5000,10.08,0,0.1,N,3
77012,25,53000,RENT,6,DEBTCONSOLIDATION,C,3000,13.99,0,0.06,N,4
77013,24,52000,MORTGAGE,6,VENTURE,D,12000,14.83,0,0.23,N,3
77014,21,12000,MORTGAGE,5,DEBTCONSOLIDATION,E,3250,15.68,1,0.27,Y,2
77015,22,36000,OWN,4,PERSONAL,A,3250,7.75,0,0.09,N,2
77016,24,99000,MORTGAGE,8,DEBTCONSOLIDATION,A,12000,6.03,0,0.12,N,4
77017,25,20000,RENT,0,MEDICAL,C,3500,10.28,0,0.17,Y,3
77018,25,33280,RENT,1,PERSONAL,B,5500,,0,0.17,N,2
77019,22,72000,MORTGAGE,6,MEDICAL,A,5000,6.54,0,0.07,N,2
77020,22,45630,RENT,0,VENTURE,E,2500,18.64,1,0.05,Y,4
77021,22,42000,MORTGAGE,3,VENTURE,D,7000,14.84,0,0.17,N,3
77022,21,18456,RENT,2,MEDICAL,C,3500,13.35,1,0.19,N,3
77023,22,150000,RENT,2,MEDICAL,A,8200,6.99,0,0.05,N,3
77024,26,52000,MORTGAGE,2,VENTURE,A,6000,8.9,0,0.12,N,4
77025,23,72000,RENT,7,DEBTCONSOLIDATION,B,10000,10.59,0,0.14,N,3
77026,26,80004,MORTGAGE,4,EDUCATION,B,15000,11.86,0,0.19,N,3
77027,23,74800,MORTGAGE,7,MEDICAL,D,15000,16,1,0.17,N,2
77028,26,56000,RENT,10,DEBTCONSOLIDATION,B,10000,12.69,1,0.18,N,4
77029,22,68000,MORTGAGE,6,VENTURE,D,20000,16.77,0,0.29,Y,3
77030,22,75500,MORTGAGE,6,PERSONAL,A,12000,,0,0.16,N,2
77031,22,37008,RENT,2,PERSONAL,B,3600,12.42,0,0.1,N,3
77032,26,63400,OWN,0,EDUCATION,B,20000,9.62,0,0.32,N,3
77033,23,36000,RENT,7,PERSONAL,B,4000,10.99,1,0.11,N,3
77034,25,63000,MORTGAGE,0,PERSONAL,D,25000,13.87,0,0.4,N,4
77035,24,55152,MORTGAGE,8,EDUCATION,B,16000,11.49,0,0.29,N,4
77036,21,87500,MORTGAGE,5,EDUCATION,C,25000,13.98,0,0.29,Y,3
77037,24,49000,RENT,8,EDUCATION,A,7000,7.49,1,0.14,N,4
77038,24,54100,RENT,5,VENTURE,A,4500,7.14,0,0.08,N,2
77039,24,24000,RENT,1,MEDICAL,A,8500,7.9,1,0.35,N,2
77040,21,55000,RENT,5,MEDICAL,B,12000,10.62,0,0.22,N,2
77041,22,48000,RENT,6,VENTURE,B,15000,9.63,1,0.31,N,4
77042,24,50000,MORTGAGE,2,HOMEIMPROVEMENT,A,7000,5.42,0,0.14,N,3
77043,22,50000,MORTGAGE,0,EDUCATION,A,12800,5.79,0,0.26,N,3
77044,22,50000,MORTGAGE,5,EDUCATION,B,2000,12.18,0,0.04,N,4
77045,22,54000,RENT,6,EDUCATION,B,9975,11.48,1,0.18,N,4
77046,21,55600,RENT,2,PERSONAL,A,6000,,0,0.11,N,3
77047,23,46776,OWN,7,VENTURE,D,15000,13.24,0,0.32,N,3
77048,22,50000,MORTGAGE,2,MEDICAL,B,22000,9.91,0,0.44,N,4
77049,22,30000,RENT,2,EDUCATION,C,13000,13.11,1,0.43,N,3
77050,24,85000,MORTGAGE,2,MEDICAL,B,7000,12.69,0,0.08,N,4
77051,22,51480,MORTGAGE,4,PERSONAL,B,3000,11.83,0,0.06,N,2
77052,22,43200,OWN,6,VENTURE,A,6000,7.68,0,0.14,N,4
77053,23,26976,RENT,4,EDUCATION,A,9000,7.51,1,0.33,N,2
77054,26,155142,MORTGAGE,6,HOMEIMPROVEMENT,D,23000,18.25,0,0.15,N,2
77055,26,42000,RENT,6,VENTURE,A,5000,7.29,0,0.12,N,2
77056,25,45996,RENT,2,VENTURE,G,5000,,1,0.11,Y,2
77057,23,19200,RENT,0,PERSONAL,B,3000,9.99,1,0.16,N,2
77058,26,59000,RENT,7,MEDICAL,D,6000,16.49,1,0.1,N,2
77059,25,29000,RENT,4,MEDICAL,D,4000,16.29,1,0.14,N,4
77060,24,62000,RENT,1,MEDICAL,C,1600,13.85,0,0.03,Y,4
77061,23,17688,RENT,0,DEBTCONSOLIDATION,B,1700,11.11,0,0.1,N,3
77062,24,43200,MORTGAGE,0,EDUCATION,C,10000,14.26,0,0.23,N,4
77063,22,71004,RENT,6,PERSONAL,B,1800,11.12,0,0.03,N,4
77064,22,46000,RENT,1,DEBTCONSOLIDATION,D,6200,,1,0.13,N,3
77065,24,36500,MORTGAGE,3,EDUCATION,B,2500,10.37,0,0.07,N,3
77066,21,45432,MORTGAGE,4,VENTURE,B,5000,9.88,0,0.11,N,4
77067,23,65000,MORTGAGE,5,DEBTCONSOLIDATION,A,16500,7.49,0,0.25,N,4
77068,23,30000,RENT,8,EDUCATION,A,10625,6.92,1,0.35,N,4
77069,24,76000,MORTGAGE,8,EDUCATION,B,13500,9.99,0,0.18,N,4
77070,22,57600,OWN,6,VENTURE,A,6500,7.49,0,0.11,N,3
77071,23,45000,RENT,2,VENTURE,A,6575,8,0,0.15,N,3
77072,23,138000,RENT,1,EDUCATION,D,5000,14.91,1,0.04,N,2
77073,22,69700,RENT,4,EDUCATION,B,11200,,0,0.16,N,2
77074,25,49000,OWN,4,VENTURE,A,2500,6.76,0,0.05,N,3
77075,22,57500,RENT,1,VENTURE,B,9100,11.49,0,0.16,N,3
77076,22,68000,MORTGAGE,6,VENTURE,A,13000,7.88,0,0.19,N,4
77077,26,50004,MORTGAGE,10,PERSONAL,A,5000,9.32,0,0.1,N,2
77078,26,110000,RENT,3,HOMEIMPROVEMENT,C,25000,,0,0.23,Y,2
77079,22,50000,MORTGAGE,6,EDUCATION,B,8000,11.12,0,0.16,N,4
77080,22,42000,RENT,2,PERSONAL,C,5000,12.87,0,0.12,Y,3
77081,21,35000,OWN,5,VENTURE,A,4000,7.29,0,0.11,N,2
77082,22,25000,RENT,1,EDUCATION,B,2050,10.59,0,0.08,N,3
77083,22,37000,RENT,3,PERSONAL,B,15000,10.25,1,0.41,N,4
77084,26,135000,MORTGAGE,6,EDUCATION,D,15000,15.33,0,0.11,Y,2
77085,22,32500,MORTGAGE,6,EDUCATION,A,2500,6.99,0,0.08,N,2
77086,26,44000,MORTGAGE,0,HOMEIMPROVEMENT,A,8475,6.91,0,0.19,N,4
77087,25,76344,RENT,2,EDUCATION,A,5000,9.63,0,0.07,N,3
77088,22,50361,RENT,6,PERSONAL,C,12000,12.73,0,0.24,N,4
77089,23,24091,MORTGAGE,5,MEDICAL,C,3500,12.99,0,0.15,Y,2
77090,26,95000,MORTGAGE,10,HOMEIMPROVEMENT,C,15000,15.96,0,0.16,N,3
77091,25,59400,MORTGAGE,9,EDUCATION,C,18500,12.73,0,0.31,Y,3
77092,23,33000,RENT,7,MEDICAL,D,5500,14.54,1,0.17,N,2
77093,26,47000,RENT,7,PERSONAL,A,15000,7.9,1,0.32,N,3
77094,25,63000,MORTGAGE,9,HOMEIMPROVEMENT,A,20000,8.49,0,0.32,N,2
77095,21,45000,RENT,3,PERSONAL,B,10000,10.25,0,0.22,N,2
77096,23,130000,MORTGAGE,,MEDICAL,A,6000,5.42,0,0.05,N,4
77097,21,140000,MORTGAGE,2,EDUCATION,A,18000,7.9,0,0.13,N,4
77098,23,95004,RENT,2,PERSONAL,A,5000,9.63,0,0.05,N,4
77099,22,75000,RENT,2,EDUCATION,B,10000,11.26,0,0.13,N,4
77100,26,51000,RENT,10,PERSONAL,B,5000,12.42,1,0.1,N,2
77101,24,35000,RENT,0,PERSONAL,A,1800,7.14,0,0.05,N,3
77102,22,34404,RENT,2,DEBTCONSOLIDATION,D,7500,15.05,1,0.22,Y,2
77103,24,30500,RENT,2,PERSONAL,F,6800,21.74,1,0.22,Y,4
77104,21,104000,MORTGAGE,5,PERSONAL,A,15000,9.63,0,0.14,N,4
77105,22,25000,OWN,,VENTURE,A,5000,6.03,0,0.2,N,3
77106,26,42000,RENT,2,MEDICAL,C,5000,11.91,0,0.12,Y,2
77107,23,60000,RENT,5,MEDICAL,A,10000,7.14,0,0.17,N,2
77108,22,32000,RENT,0,MEDICAL,B,3200,10.2,0,0.1,N,4
77109,22,91000,RENT,6,MEDICAL,A,8000,6.92,0,0.09,N,4
77110,25,90000,MORTGAGE,7,DEBTCONSOLIDATION,A,6000,7.14,0,0.07,N,3
77111,22,58896,MORTGAGE,6,EDUCATION,A,9500,6.76,0,0.16,N,4
77112,22,105000,MORTGAGE,6,DEBTCONSOLIDATION,B,12800,11.83,0,0.12,N,3
77113,25,60000,RENT,2,EDUCATION,B,20000,,1,0.33,N,4
77114,26,80000,MORTGAGE,5,HOMEIMPROVEMENT,A,3000,8,0,0.04,N,3
77115,22,31224,RENT,0,EDUCATION,A,6400,9.32,0,0.2,N,4
77116,24,39000,RENT,4,HOMEIMPROVEMENT,C,8000,,1,0.21,N,2
77117,22,46000,MORTGAGE,6,PERSONAL,B,4000,10.37,0,0.09,N,2
77118,23,90000,MORTGAGE,7,PERSONAL,D,15000,15.31,0,0.17,Y,4
77119,22,39000,MORTGAGE,6,EDUCATION,A,10750,,0,0.28,N,4
77120,25,39996,RENT,2,MEDICAL,B,10000,10.99,0,0.25,N,4
77121,26,145992,MORTGAGE,0,PERSONAL,D,20000,,0,0.14,Y,2
77122,25,40000,RENT,2,PERSONAL,B,3000,10.25,0,0.07,N,3
77123,25,44000,RENT,1,EDUCATION,D,15000,14.59,1,0.34,N,3
77124,22,61500,RENT,3,EDUCATION,C,10000,14.22,0,0.16,N,2
77125,26,35000,RENT,2,DEBTCONSOLIDATION,A,2500,8.9,0,0.07,N,2
77126,25,90000,MORTGAGE,9,HOMEIMPROVEMENT,A,10000,5.42,0,0.11,N,4
77127,26,87000,MORTGAGE,0,PERSONAL,B,15000,10.62,0,0.17,N,4
77128,22,15996,RENT,3,DEBTCONSOLIDATION,C,4000,13.35,1,0.25,Y,2
77129,22,48000,RENT,7,EDUCATION,A,5000,6.99,0,0.1,N,2
77130,25,36000,MORTGAGE,3,PERSONAL,A,5300,7.49,0,0.15,N,3
77131,25,57000,RENT,2,PERSONAL,A,9500,6.17,0,0.17,N,3
77132,24,54996,RENT,2,HOMEIMPROVEMENT,B,23600,11.89,1,0.43,N,4
77133,24,21000,RENT,0,DEBTCONSOLIDATION,C,4000,13.43,0,0.19,N,4
77134,24,75000,RENT,4,VENTURE,B,20000,8.88,0,0.27,N,2
77135,26,50000,RENT,0,PERSONAL,B,4800,,0,0.1,N,2
77136,24,40000,RENT,2,EDUCATION,C,7000,11.34,0,0.17,N,2
77137,23,29856,RENT,0,PERSONAL,A,10300,8.94,1,0.34,N,2
77138,24,85392,RENT,9,MEDICAL,A,9600,7.29,0,0.11,N,3
77139,21,37000,OWN,3,MEDICAL,C,7200,13.61,0,0.19,N,2
77140,24,29120,RENT,0,VENTURE,B,5000,10.99,0,0.17,N,4
77141,25,32000,RENT,1,MEDICAL,D,6000,12.92,1,0.19,N,2
77142,22,91000,OWN,5,EDUCATION,A,15000,7.88,0,0.16,N,3
77143,26,95400,MORTGAGE,8,PERSONAL,C,5000,12.68,0,0.05,N,2
77144,21,28692,MORTGAGE,5,EDUCATION,B,3000,10.75,0,0.1,N,2
77145,25,90000,MORTGAGE,9,VENTURE,A,7750,7.51,0,0.09,N,3
77146,22,69000,RENT,5,EDUCATION,B,8650,11.49,0,0.13,N,4
77147,25,70200,RENT,9,PERSONAL,E,18000,16.45,0,0.26,Y,3
77148,24,92341,RENT,9,DEBTCONSOLIDATION,A,12000,7.51,0,0.13,N,4
77149,24,73399,RENT,0,EDUCATION,D,27000,,1,0.37,N,2
77150,23,60000,RENT,2,DEBTCONSOLIDATION,A,5000,6.91,0,0.08,N,3
77151,24,62400,MORTGAGE,8,HOMEIMPROVEMENT,A,4000,8.9,0,0.06,N,4
77152,24,40000,MORTGAGE,3,MEDICAL,B,10500,11.36,0,0.26,N,2
77153,26,37680,RENT,5,MEDICAL,D,2000,14.96,1,0.05,Y,2
77154,26,35000,RENT,0,VENTURE,C,12000,10.91,1,0.34,Y,3
77155,23,78000,RENT,5,VENTURE,B,17000,10.99,0,0.22,N,2
77156,24,47211,OWN,8,HOMEIMPROVEMENT,B,10000,11.83,0,0.21,N,3
77157,23,57744,MORTGAGE,7,VENTURE,B,2500,10.37,0,0.04,N,4
77158,23,69000,RENT,7,DEBTCONSOLIDATION,B,4800,10.75,0,0.07,N,2
77159,26,95000,MORTGAGE,0,HOMEIMPROVEMENT,D,20000,14.96,0,0.21,N,4
77160,24,91000,MORTGAGE,5,DEBTCONSOLIDATION,A,15000,7.88,0,0.16,N,2
77161,21,30000,RENT,0,EDUCATION,C,1500,13.92,0,0.05,Y,3
77162,24,97000,MORTGAGE,3,EDUCATION,C,6400,15.96,0,0.07,N,3
